,celltype,major_celltype,label,Neurons_In,Neurons_Ex,Oligo_2_3_2,Oligo_2_3_1,Oligo_2_2,Oligo_2_1,OPC,AstroSERPINI2,AstroPLCG1,AstroAQP1,TC_prolif,TC_OPC,TC_oligo,TC_NPC,TC_AC,TC_mesnh,TC_mesh,Mg_prolif,Mg_1_3,Mg_1_1,Granulocyte,Monocyte_Nc,Monocyte,Mac_prolif,Mac_5_1_3,Mac_5_1_2,DC_mig,DC,NKT,Treg,Tcell_prolif,CD8_TRM,CD8,CD4,Bcell_plasma,Bcell,gbmFib_6,gbmFib_5,gbmFib_4,Fibroblast,FBMC,gbmEndoPeri_2,gbmEndoPeri_1,gbmPeri,Pericyte,SMC,gbmEndo_9_4,gbmEndo_9_3,gbmEndo_9_1a,gbmEndo_9_1,Endo_cap,Venule,Venous,Art3,Art2,Art1
EML4,gbmEndoPeri_2,Pericytes,,1.03296067324471,1.58445039889296,-1.24851909943471,-1.32810858106314,-1.43271983902535,-1.5390246434792,0.615537284129508,-0.730733061970523,-0.612752932034771,-1.43973723041038,0.0237643717057009,-0.567415077553893,-0.435094267566356,-1.03858013904144,-0.910471398436424,-0.941949396550446,-1.33284292594905,1.63864957609125,-0.45843425302819,0.254165807695617,-1.68842328039473,-0.0916918263663316,-0.903585052144555,0.820565576594985,0.455455878863305,0.156262708773182,-0.822503169195796,-0.511708885650375,-0.29587234048052,1.55480446915037,1.77869669868566,1.02035253942964,0.580580437557366,0.721891593319176,-0.766504688915862,0.832356272519828,0.0481637003916873,0.632112437862665,1.85706177625618,0.377121179029036,1.73301083752793,1.96120918094422,0.677134297028392,0.24206388455932,0.115001734781295,0.652512484935219,0.0250665535904045,1.27785999118742,-0.297521434184355,0.580421932408951,-0.718618962157097,-0.036198705268792,0.124828790432601,-1.24040045520091,-1.05501550960721,-0.929635912478167
F2R,gbmEndoPeri_2,Pericytes,,-0.593612712631013,-0.650001361382797,-0.651240475223394,-0.650994980732607,-0.655575422386621,-0.654263144921586,-0.659532190716792,-0.604597212506671,-0.659532190716792,-0.608922425318978,0.0296987484221862,-0.245887563968433,-0.18460286695681,-0.0378936136699485,0.262123409436074,-0.163312858148317,-0.328782499201981,-0.614125794707643,-0.650591774493936,-0.651859096075817,-0.659532190716792,-0.597106562794571,-0.650277987088351,-0.659532190716792,-0.652202350835875,-0.63866875434573,-0.659532190716792,-0.642650166788532,0.162525138566183,-0.487282896650279,0.439784146170809,0.249641292972467,0.0109239618720825,-0.134503379281011,-0.631161957059994,-0.629902325574648,1.71221270740664,2.1038281030996,-0.643383392485077,0.156440534628692,-0.589285025137151,3.89206231677716,0.224805144770852,1.82075404602656,-0.6465020534448,-0.648360218081808,0.564807520026267,2.06435143402296,1.38804885119083,2.7103614989073,0.0784875895178094,-0.633477536890281,-0.225023842189793,1.70573738047232,0.0432487669206797,0.073870613350937
HES1,gbmEndoPeri_2,Pericytes,,-0.810802708182753,-0.785009137165107,-0.817225370352838,-0.825240966868898,-0.824239652495773,-0.824356129228202,-0.667196322196522,0.258193132665909,0.29013999411716,0.320820776967408,-0.350219880095466,-0.562788684406805,-0.702292072608168,-0.739711513853735,-0.218521608559302,-0.487934945294216,-0.311934977227004,-0.659958345573698,-0.828582064293012,-0.765791498774523,-0.823642657740936,-0.016601937789852,-0.704879929933622,-0.672739639089072,-0.697195159833313,-0.475685439290459,-0.640628492915111,-0.739620209188751,-0.828582064293012,-0.812357890660804,-0.739437061195289,-0.820675639016271,-0.816376548900444,-0.82055014970316,-0.684934652663623,-0.620839370460986,0.545566171083152,1.00250205432439,2.19293953842762,0.999345653894309,0.300514831183038,3.00046966747111,2.41128168654417,1.37523045992733,1.01715576920507,0.483650071667275,1.15211131985825,1.85336934694991,1.13070573376455,2.179163020176,1.36956241733409,0.0898303435587564,0.525831706195761,-0.2423755116611,-0.574883009450912,0.415427545647485
ITGB3,gbmEndoPeri_2,Pericytes,,-0.187709846312961,-0.44003981423998,-0.242484913959088,-0.575692094855518,-0.483832149109828,-0.6129426266523,-0.6129426266523,-0.6129426266523,-0.6129426266523,-0.6129426266523,-0.0953025689140345,-0.535022881367462,-0.433773523883878,-0.579114063200223,-0.6129426266523,0.0871110321105171,-0.110752338797946,0.687963352664767,0.0673261699158272,0.219595653587424,-0.6129426266523,-0.6129426266523,-0.56135515720118,0.753495835834413,1.94241732885138,-0.41326238234968,-0.6129426266523,-0.583941962967502,-0.6129426266523,-0.531534538074582,-0.6129426266523,-0.529960142495091,-0.6129426266523,-0.6129426266523,-0.6129426266523,-0.481635416827828,-0.4719242506674,0.599795982491042,-0.436593692089948,-0.26251448325138,-0.311261447874127,4.42932070629821,0.735009718151369,2.15509853028238,-0.189493060748976,0.397435991256993,0.303986247338556,3.52756893203225,-0.213818505173615,1.60140251865482,-0.184036785642317,-0.224884994276388,0.361120067352765,0.311676328647382,-0.381722923356501,-0.137463684700464
JAG1,gbmEndoPeri_2,Pericytes,JAG1,-0.312674348365831,-0.575658909666815,-0.720585848636664,-0.856367931341654,-0.836734790321473,-0.791988962838305,-0.268370596518497,-0.828513319731919,-0.709943871286455,-0.751982834197541,-0.0411181415525076,-0.185672939283263,-0.359088648968056,-0.291478578973031,-0.361833672957631,0.202631048266031,-0.102401693709522,-0.761521068444685,-0.695001099605407,-0.692405849483691,-0.86840681588657,-0.882706562318482,-0.781963047772908,-0.733862447819985,-0.621259102801826,-0.705899100341305,-0.647314791845935,-0.73333478545537,-0.845079254890745,-0.865608281302632,-0.833400189456789,-0.863232963228451,-0.87348960090814,-0.878654213628016,-0.836882169857712,-0.882706562318482,0.243073519041374,0.369775800849494,0.626381631040147,0.601552946065171,0.643356048118775,2.5113827349114,2.23521102797856,2.03553246131022,1.58966941720271,1.27813577796065,0.238454573048403,1.67831249142073,1.90235619830419,2.23741051785211,0.200140149608904,-0.0179755356367229,0.807345956124838,1.59562734962705,0.999489484160688,1.01927939846157
KIT,gbmEndoPeri_2,Pericytes,,2.77994121726837,-0.277168424944575,-0.479652767427432,-0.358934595820081,-0.372388714679584,-0.314206268157401,0.583294610623943,-0.184148659697027,-0.536391058291884,0.997604853428872,0.244160833591737,0.0746599867006239,0.537281424712425,-0.207822479615545,-0.242448302122347,-0.492353019050896,-0.482466518319477,-0.536391058291884,-0.523107267183001,-0.536391058291884,-0.536391058291884,-0.536391058291884,-0.536391058291884,-0.536391058291884,-0.536391058291884,-0.524500459596801,-0.149543227139789,-0.121841808970945,-0.376243230000896,-0.512479681102275,-0.390177309678117,-0.536391058291884,-0.536391058291884,-0.452684325277675,-0.536391058291884,-0.536391058291884,-0.20629957145526,-0.473636296972022,1.39419549003819,0.205943443628687,0.167187250861719,5.35207171604031,1.17779537856605,-0.420086134809193,-0.226520196616354,-0.348659863456073,0.387082604233864,0.319489085570667,-0.536391058291884,2.23624700713835,0.556150369273695,-0.431939356522785,0.0706442724114914,-0.536391058291884,-0.536391058291884,-0.468575191095185
MCAM,gbmEndoPeri_2,Pericytes,,-0.396330348761042,-0.67602198916284,-0.00946294777815821,-0.0629241268685093,0.113984988808655,0.083031967107762,-0.195342529486668,-0.732434125934346,-0.695083021210902,-0.66107109897387,0.0100481897007177,-0.346299070100142,-0.257941982128019,-0.52407283161283,-0.577636062257789,-0.468438195885027,-0.617472197728287,-0.732434125934346,-0.728672045511001,-0.725649755612851,-0.727592125371192,-0.732434125934346,-0.732434125934346,-0.697056404226378,-0.720695424782534,-0.727420604664395,-0.582162693050223,-0.723627411469789,-0.72565060302257,-0.330887661640591,-0.562655959218679,-0.721309730661438,-0.721515301141667,-0.631673056287094,-0.711645025709654,-0.725411331670268,-0.664280826057783,-0.26866070868799,0.284331004807268,0.308957043037935,1.33823720042696,2.97714134414771,1.49188160945662,2.09662410851,1.60275946908943,2.73196848714323,0.875548771145516,2.06364399228062,1.26027490209086,2.74608554230741,0.291387100693374,-0.311794892000881,0.296713167228507,0.0432062274224156,-0.167749073012365,-0.0218815759141638
MDM2,gbmEndoPeri_2,Pericytes,,1.01840353920658,1.19153551997822,0.246084896519094,0.276615581436733,-0.118526375731715,-0.49760137989644,-0.195707860398485,-0.762333026939188,-1.07231592105714,-0.913460272417499,0.787371657521205,0.0914864511083008,0.292412792959132,0.270674622091758,-0.173568034080609,-0.145026779868256,0.752988249557316,0.664931698195288,-0.539664231450383,0.465903069681186,-1.61802133442372,-0.0571347711685809,-0.894922833260722,0.0594159996070745,0.572371421756123,0.104186585052431,-0.557898809410267,-0.0118456598427597,-0.997155909346893,-0.562798174063549,0.415722353143486,-1.03534120379195,-1.17502243473117,-1.24116676258864,0.617212885664441,-0.850942243506019,0.459355569425571,0.881444174950417,1.0586417748062,-1.05478520394834,-1.41658717466896,2.87280236313883,1.21109184030009,0.896755285245115,2.57719622534345,-1.06471930221333,1.2178908840774,1.5168745318729,0.0987747420658347,1.71975979251184,-0.148055734742427,-0.391245818082114,-0.884191355294984,-1.40306149812892,-1.10482087351875,-1.44998352864421
MSMP,gbmEndoPeri_2,Pericytes,,-0.326863344931914,-0.341871484332539,-0.341871484332539,-0.285714122893071,-0.311299561433287,-0.273559648238663,-0.341871484332539,-0.341871484332539,-0.341871484332539,-0.341871484332539,-0.0123569224532792,-0.231737063744111,-0.289802348631189,-0.265682074212362,0.191065676831396,0.238902819476111,-0.217788210970117,-0.341871484332539,-0.255981193684778,-0.30236764016329,-0.302811396121484,-0.341871484332539,-0.325723973870113,-0.296913398229345,-0.330568731106617,-0.341871484332539,-0.341871484332539,-0.294736459411542,-0.314892559242531,-0.285302595230999,-0.232929964998051,-0.281618206250321,-0.238110269240326,-0.207761163293406,-0.203788549131407,-0.264591406997234,-0.0592951287696513,-0.341871484332539,-0.341871484332539,-0.322062878292307,-0.341871484332539,5.50093897188303,0.742724866519006,-0.238137648119701,-0.304684013735562,-0.327552980665697,0.677522966233739,0.404628858365333,0.684113461412386,4.28059223452659,0.766654262555044,-0.195755710603545,-0.341871484332539,-0.289592193076327,-0.341871484332539,-0.269090495072322
MTAP,gbmEndoPeri_2,Pericytes,,-0.489604938587568,0.896786501054336,-0.318909273475821,-0.196179047713298,-0.611408990637837,-0.816614976616943,1.6344201146062,0.593798800090103,0.250464037085607,-0.532482136539407,-0.708168941276756,0.246582515738886,0.101696222102736,0.432839195416766,-0.291370227221527,-0.709821609007303,-0.991082064680134,0.858590689131195,-0.309254267661081,0.30124522274074,-1.58237976863348,-1.20241687783822,-1.2992280116393,0.40417844444622,-0.607032797938014,-0.18414601365799,-0.783928528331062,-0.422859175732646,-0.998124409209039,-0.407977878054785,-0.00370980360474015,-0.870822371758449,-0.775854306551609,-0.622451832970965,-0.671813800335056,-0.523431082745439,0.406392025452253,1.2065968454624,1.22953525258881,-0.709244553770132,-0.301617599781219,3.64448512042995,1.40556081640101,0.177742337047571,0.133321766275092,-0.434051842429325,0.105926142197236,2.44942595169247,0.720660126180537,2.58238164732962,-0.35559669501323,1.01233542592115,-0.915358918178314,-0.598334804486823,0.272071754705869,-0.821759408019252
PTP4A3,gbmEndoPeri_2,Pericytes,,0.209153037157516,0.0884007933442072,-0.654003923050492,-0.638352657711348,-0.658823084719219,-0.665324439819049,-0.556207211081846,-0.665324439819049,-0.555636369558112,-0.468806466085953,-0.241507453442299,-0.210279990175099,-0.184261531333775,0.0120193926073852,-0.320588336692745,-0.504376920807309,-0.565682466340931,-0.653508035123709,-0.658800173372858,-0.649756580511336,-0.644954349963087,1.6793848767561,-0.630032668430891,-0.665324439819049,-0.655471373960166,-0.66000485822098,-0.344827418997907,-0.646647187161272,-0.654171411050976,-0.0917786829884864,-0.246855584439052,-0.566865846190377,-0.544080271501088,-0.517907943353663,0.499661194858165,-0.516229242709216,-0.571460547771326,-0.25648334986389,-0.222191850520724,-0.430359309100027,-0.348683130093831,4.19139877107673,1.20342690923704,2.13183178559359,-0.0169536007384657,1.16825917797129,0.533552192413163,2.42859799785921,0.897527613483554,3.08033087362763,0.46878402163298,0.00747319869536699,-0.275497860714413,-0.0308860304842162,-0.181586690501479,-0.0293081080942198
SLC35E3,gbmEndoPeri_2,Pericytes,,1.11917882956209,1.45686357912159,1.0730407317134,1.44174892534041,-0.179416232714706,-0.272194745679184,0.0410176297836232,-1.07612284915828,-0.855834489899534,-1.24235621821966,0.389575510135024,-0.115794899031541,0.0484150479189108,0.329640448038516,-0.120975490550522,-0.629147818850064,-0.706296491405732,-0.315127077069683,-0.831367093710706,-0.783246872553028,-1.50714813977864,1.50853296519578,-1.07500461456182,0.156987465373888,-0.190524131677174,-0.587369426953612,1.56807351761102,-0.291147278449299,-0.950603763651123,-0.450010668342182,-0.99702336374238,-1.17582977143785,-1.24552259372414,-1.35827673206709,-0.973082207227349,-0.728097368278911,1.04144136375917,1.08962978093913,1.92906829327758,-0.0419427109156985,-0.759789359338361,2.26527155089576,1.96095176625217,0.598720820556628,0.914710343275783,-0.653179224350601,0.403706536411163,1.69570377845934,0.0774558849159055,1.81505675797875,-0.292285144087948,-0.546391367642133,-0.0634342135927352,-0.380480328909643,-0.910912018030331,-0.618856820913981
SOX4,gbmEndoPeri_2,Pericytes,,-0.771930440726458,-0.4272550832398,-0.805782973508671,-0.843845169384385,-0.93612913799293,-0.924307641015076,-0.0590353862949607,-0.890305617292305,-0.973166343709222,-0.973166343709222,1.40898730461798,1.31897445620693,1.97524636402941,2.59908782822489,0.310701208449074,0.0221258502127148,0.0712794643493167,-0.624593625541265,-0.835863231698024,-0.746660709855764,-0.944215625955101,-0.261196262892239,-0.473482418663223,-0.454585768923363,-0.533457008805396,-0.638415821903079,0.21376011467288,-0.435192734382228,-0.880754924308297,-0.457551733325537,-0.692516922599657,-0.948231266473565,-0.950833242354699,-0.945261580109049,-0.618279843165106,-0.786499749469881,0.286906694936138,1.27947198837963,0.756857848869466,0.377133310550887,0.621234383979808,2.78801826914511,1.42689095269386,1.15591744830091,0.0316290173015947,0.329818761958916,0.734359292832414,1.97070256437454,0.246712226829124,2.16337527221985,0.341394107028588,-0.589876924314045,-0.416240556119397,-0.348962526645512,-0.791210652724638,-0.451777463061938
TCF7,gbmEndoPeri_2,Pericytes,,-0.544617591459329,-0.207578401052204,-0.750534319335496,-0.520113296446156,-0.834179240976979,-0.773522513868159,-0.177460820581077,-0.51606832602831,-0.777579794093024,-0.492370302806967,-0.508991326502538,-0.634342354244461,-0.808212525510107,-0.670897131597133,-0.658885307238851,-0.413539161927893,-0.721817843743991,-0.77438781820741,-0.891908183314661,-0.870283833154934,-0.922186261484485,-0.208341798251654,-0.909208506807238,-0.733452540292368,-0.81917807369013,-0.789052174535579,-0.31074642426908,-0.720491433859394,0.07622952793633,0.802242270714575,1.51837011989155,0.722356362247641,1.07395521146804,3.13301650094151,-0.417666420808796,-0.0423554480953854,1.28862177133763,1.63289438505039,0.160562836408396,1.08459641952485,-0.290485816125664,3.17249854028539,2.19839735133018,0.610236497382281,0.714351127142697,-0.558381088304105,0.0233929793490684,1.51325292055531,-0.0886843419064284,1.51530627861147,0.337898896741554,-0.250205748280197,-0.381432215237337,-0.459551018812361,-0.768064904128397,-0.361405689940588
THY1,gbmEndoPeri_2,Pericytes,,1.88605671483169,2.26534699130662,-0.324561701115545,-0.228316697006894,-0.449669450851644,-0.371332283071693,0.386031751849548,-0.2739150234103,-0.473628142599322,-0.341248213355095,0.626668081029164,1.64220590208242,0.994005861130371,1.03280395459115,-0.19592906854735,-0.202036792637607,-0.247806798215486,-0.57856695994631,-0.618421666565976,-0.609386370135065,-0.618025623851416,-0.622681554736274,-0.60805260637712,-0.554078173112322,-0.583646716226937,-0.599352794953429,-0.622681554736274,-0.613561536784037,-0.611694977610401,-0.594479281931459,-0.568719479632493,-0.60796274161542,-0.615645885135063,-0.597035997859464,-0.556145492122606,-0.607266776546085,0.0158217286310086,2.01744000045137,-0.0835225077231277,-0.590050372309781,-0.480389233642018,3.3782958096528,0.226043449966261,2.34793295083081,-0.622681554736274,-0.589959202160917,0.129821413744421,2.78480597573652,-0.525669935875906,0.910489987120008,-0.232555754018606,-0.622681554736274,-0.601229874615263,-0.562510869141613,-0.622681554736274,-0.613987798569033
TP53,gbmEndoPeri_2,Pericytes,,-0.763950928418913,-0.81537609835006,-0.731348984075786,-0.931212208596455,-0.929132045365918,-0.942775839086228,-0.840425315514777,0.0766475278545473,-0.190463863098121,-0.67664225581032,0.471394932527638,-0.608785510746405,-0.311400874377254,-0.0636652779238818,-0.503065490832853,-0.53909895705066,-0.403985817412366,-0.0835489350206526,-0.802505414639301,-0.765050473579736,-1.10807688451465,1.34930621744006,-0.576059179029099,0.354170407253309,-0.469619473928911,-0.422342055483881,0.203827043646572,-0.276968797850327,-0.754335979718129,-0.882565753794357,-0.305390916402375,-0.890211152529826,-0.780582093219891,-0.907406500024496,-1.06751960712291,-0.71182058591205,0.167349337490135,1.44264140498786,0.920542278694939,1.14654972489335,0.825839310347653,4.00776700634647,0.794314748334574,0.792360666256293,0.824072661975201,0.190944698329986,0.354445644798261,2.5538787609802,1.52904020189293,2.18010795829676,0.0771733665386142,-0.204963243808168,-0.271457477889404,0.545569150486802,-0.479060173794039,0.202871115550039
CAVIN2,gbmEndoPeri_1,Pericytes,,-0.578235239612091,-0.578235239612091,-0.568782633128024,-0.570736682286893,-0.57172108414583,-0.571862524231716,-0.578235239612091,-0.578235239612091,-0.578235239612091,-0.578235239612091,-0.556379353212091,-0.578235239612091,-0.571595222572208,-0.578235239612091,-0.578235239612091,-0.57366154423662,-0.578235239612091,-0.553934784617871,-0.572543289906684,-0.575592000038028,-0.574053044002008,-0.578235239612091,-0.564364783533002,-0.550649244262652,-0.569343398649426,-0.558447527293503,-0.578235239612091,-0.521732073711806,-0.562772067098274,-0.578235239612091,-0.568107133449738,-0.578235239612091,-0.578235239612091,-0.578235239612091,-0.578235239612091,-0.565697365761893,0.372763051273203,-0.446589448052633,0.225273508266238,0.400339147871488,-0.209540775355643,1.97538233385065,2.98579078824872,-0.102733591902942,0.0579516252920698,-0.308199569745916,1.01057399293817,0.379581208264712,0.830634427790756,1.12233143968522,2.10934258794502,2.70942572413636,2.68433768725214,1.80816591625494,1.37350872056061,1.57363605497065
CLDN5,gbmEndoPeri_1,Pericytes,,-0.520923140833566,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.501570825067299,-0.525946209483743,-0.520219398151892,-0.517234398595093,-0.474523464334668,-0.520253929799583,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.524396532177606,-0.525946209483743,-0.525946209483743,-0.523856303901531,-0.525946209483743,-0.525946209483743,-0.521142187876937,-0.525946209483743,-0.524532004437535,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.525946209483743,-0.461431949706514,-0.476986055053759,-0.51273488335183,-0.348646676881079,-0.474231306570133,1.96907858147592,2.19529236048271,-0.243763286178274,-0.429482259394748,-0.446676657973079,1.57507238450945,0.422023050048879,1.9814391041982,1.76737703888593,2.10710646939425,2.08323030879214,1.95991236916332,2.06638741762132,2.03507325704356,2.05521436524676
ITM2A,gbmEndoPeri_1,Pericytes,,-0.698238965193145,-0.460137031354543,-0.563606275308438,-0.679207043605717,-0.670593681655262,-0.590021440780305,-0.538920202404912,-0.729947895641003,-0.764273553759688,-0.764273553759688,-0.557561567064181,-0.474497224539011,-0.646223755610926,-0.712792415260137,-0.722894665697664,-0.557567477522917,-0.713766280314101,-0.745637196130255,-0.764273553759688,-0.764273553759688,-0.757087343224534,-0.733684340207011,-0.762165700610305,-0.764273553759688,-0.76077753538021,-0.761821299384706,-0.732975794307605,-0.758683451216192,-0.0990364328896422,0.640491270130724,0.658144321510795,0.706379767517575,0.150411219306601,0.260349295441209,-0.248197521058764,-0.630947968672966,-0.466855597815407,-0.64754261922392,0.624897183179524,0.184305342336017,-0.515815494314123,1.75734354391849,2.2517414171342,-0.558283895091874,-0.589579792059372,-0.65295305688513,1.29421077134754,0.31839359774212,1.49809612781713,1.69789110868729,2.0182105372961,1.88583115993751,2.11126221537403,2.05217083934871,1.60153722677058,1.84772178442656
SPARCL1,gbmEndoPeri_1,Pericytes,,-0.307667807445287,0.521416034816881,-1.09653693899905,-1.12060384129157,-1.10890354527357,-1.09968350684398,0.0746830741819413,1.21197644660552,1.04451337207341,1.04826620261923,0.0808750959009817,0.339529373554908,-0.17751398145829,-0.196066499497028,1.12753231888237,0.307937737409397,0.341620443009234,-1.05952717474192,-1.1203104398593,-1.08912922858093,-1.1362411640502,-1.15383844049009,-1.11472713092817,-0.989584381446519,-1.01380281348517,-1.06847107120843,-1.15383844049009,-1.09782154382742,-1.11292819662154,-1.10024633750406,-1.07819925127811,-1.1130269015669,-1.12115103548359,-1.11059997793603,-1.09982206486363,-1.08543757349883,1.00713139977457,0.57545860734682,0.433507799920172,0.733908389966467,0.216424463853462,1.32250624390355,1.4298720501702,1.21166830106191,1.17978956929267,0.819007258203112,0.741270619833228,0.943417713612082,1.14498484405389,1.00036002968877,1.05684693621851,1.27067772620093,1.11309066314204,1.25575710832773,1.1974237975099,1.17422566753579
CPM,Pericyte,Pericytes,,-0.778972902968644,-0.757952299303031,0.67002181823131,0.995665967069432,0.413359648764447,0.486853412109007,-0.364187273591486,-0.140356577966642,-0.00127901528211447,-0.514122997437373,-0.607386202204178,-0.605768384745648,-0.715557050347867,-0.745528008130898,-0.714179847466605,-0.687633724928851,-0.769520174598698,0.929695410069504,0.265416423071754,1.12331993454596,-0.769021203106817,-0.526370737715087,-0.316104191838539,-0.00510360880046052,0.0964730107708994,1.95687644632073,-0.718358946081292,0.0565521867184585,-0.806012276274354,-0.685968207006883,-0.613019752708144,-0.768874071401405,-0.801559396955073,-0.779791129096601,-0.549638464632918,-0.62134398330112,-0.382463759898381,0.432900375496062,-0.789215831850193,-0.543242485566329,-0.703376898939128,2.27112250579678,2.2894169051101,2.01385149248083,3.77494600531516,-0.435527168227287,1.63492717685266,1.25663675881514,0.175910029373302,0.276601987663857,-0.339281339668074,-0.607440064244459,-0.611571818361383,-0.59463522621485,-0.632261682942416,-0.117920790772143
DLC1,Pericyte,Pericytes,,1.19456003526067,1.38913626736208,0.208097622186873,0.227665249526584,-0.121129603888024,-0.263254899475069,1.45864613097085,0.816811417678764,1.01458473429013,-0.119263671418171,-0.674742238827483,-0.570405319416117,-0.859396347437425,-0.828585996939675,-0.549598572993056,-0.12521613244027,-0.682378489334014,-0.856650066536649,-0.867929416483362,-0.844776469678968,-0.896730969827922,-0.749998413080277,-0.889033443399573,-0.888586957776579,-0.841422255330005,-0.864086123108014,-0.851944543146197,-0.884136232938619,-0.890365864477024,-0.877896950590665,-0.869487116831955,-0.893876300303799,-0.896962508929445,-0.887295925330576,-0.899696014482045,-0.894238613780635,-0.150952465185917,0.264364686817447,-0.860249880876502,0.148233598007117,0.967444915170281,1.86462939126787,1.81273407674922,1.29596658754777,3.46221465306974,1.2527639468636,0.203109802820429,1.1982943739214,0.646894702367642,1.31352554508312,0.261642965795203,1.26122793050881,0.912015384061468,-0.441701517536954,-0.329381588280506,-0.0531931072455781
FRMD3,Pericyte,Pericytes,,2.7627007439365,1.3794790470838,-0.419496909861956,-0.446413206993669,-0.455584248862149,-0.450004183601435,-0.191465877484631,-0.389568727395613,-0.351107769520149,-0.222458367612432,-0.347019790931384,-0.391419127231689,-0.420071570606187,-0.374413922961276,-0.287285762915048,-0.137084332242372,0.0429447314492296,-0.401319687120163,-0.432989093177919,-0.425641797181465,-0.455584248862149,-0.251601236362066,-0.434733031364891,-0.439712270119144,-0.437617541840967,-0.406818412967045,-0.381662375222275,-0.431833724558939,-0.444783873187717,-0.4462278892545,-0.398686223344733,-0.455584248862149,-0.455584248862149,-0.455584248862149,-0.455584248862149,-0.455584248862149,-0.324262784094675,-0.418327422642425,-0.443412937532803,-0.147100349857447,-0.11805943478612,1.79182393748666,3.30704894122367,1.23183341925533,4.77881522527445,0.0948354954555054,-0.201830203716288,0.601831695667006,-0.327490591631092,-0.25662906518519,-0.0352094255402158,0.397248466059976,-0.0940680069074969,-0.434158581339476,-0.327684318342306,-0.309802134221886
GRM3,Pericyte,Pericytes,,0.171477956581352,2.13666556070936,1.19945126388048,1.6511945419469,1.22725643391112,1.12977516222624,-0.243741497650725,2.02430638097279,3.61711886398615,-0.161679587923164,-0.481629560318342,-0.458836501355298,-0.488734397494894,-0.468718437669736,-0.443386738035352,-0.485007517320691,-0.499621955388155,-0.49177946273143,-0.499621955388155,-0.499621955388155,-0.49389946514355,-0.499621955388155,-0.499621955388155,-0.487283014871916,-0.499621955388155,-0.499621955388155,-0.499621955388155,-0.49652923993652,-0.499621955388155,-0.499621955388155,-0.499621955388155,-0.499621955388155,-0.490217022087547,-0.499621955388155,-0.499621955388155,-0.491729268927332,-0.47191253781967,-0.467272736672836,-0.451336796762142,-0.304877397204531,-0.464572584328408,1.26487573820973,1.22869446600372,0.620723616380386,3.6610627171302,-0.349603141059133,-0.360837763424781,-0.0944011809659608,-0.499621955388155,-0.4465460864545,-0.466555622323109,-0.479537181906491,-0.455912531033616,-0.499621955388155,-0.463144586173988,-0.478969558132287
HIGD1B,Pericyte,Pericytes,HIGD1B,-0.31909091831064,-0.29667225242278,-0.351709885226029,-0.348976333535715,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.34827453345901,-0.347966188821674,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.344320094603017,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.349411715672805,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.351709885226029,-0.279352891319774,-0.212339515549574,-0.351709885226029,-0.174709247977188,-0.095954089669595,3.37416917919408,3.66433863568104,2.94933421001725,3.86544861182126,0.167725101471217,0.212880157548906,1.13165648119902,-0.283353106092244,-0.177708719828567,0.149146047345983,-0.225487698655401,-0.247035031211546,-0.306575342115899,-0.326066734731526,-0.280107453520936
INPP4B,Pericyte,Pericytes,,2.88056382926446,2.81058938307504,-0.632063110112066,-0.624601504661576,-0.629311233612686,-0.641078027183576,0.305409729224592,2.22458278530555,0.938440647842388,1.11597935005621,-0.56221998213843,-0.620161307460068,-0.630633475224175,-0.604744817717624,-0.553360644572862,-0.548756051754144,-0.629955479553969,-0.570086551000551,-0.619469259517139,-0.60226596109021,-0.640500313346203,-0.644424456105292,-0.634363812227725,-0.471946332795411,-0.604861202545074,-0.536535935656909,-0.498420268509367,-0.469332057785759,-0.544227564331465,0.158938320037751,0.258549686915476,0.214730168354127,0.0648041259430086,0.297200825112454,-0.60697546413135,-0.636873031633031,-0.485055993825928,-0.478466988887906,-0.391226065045559,-0.094908320482968,1.38736718847298,0.766629231130658,1.0276560477952,0.768623581547404,3.61770648471584,1.63543238889287,-0.48970741069402,0.00601811991098113,-0.59575716580311,-0.485252239813197,-0.5870221336431,-0.410872588297657,-0.395973323821234,-0.382984545485084,-0.489764203090402,-0.435063070040164
